entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,sdg_confidence
2775,WEU,Western Europe,DE,Germany,4058900000.0,2.866,3.9,2.014,2.029,40923.1,29853.6,22.124177838136056,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,
2785,NAM,Northern America,US,United States of America,5769577000.0,2.836,3.138,2.9,2.214,4938.0,49196.0,22.47586460472711,Operation,J.58.94.P,0.078581515,0.078581515,J,Information and communication,62,"Computer programming, consultancy and related activities",1.0,8.0,Decent Work and Economic Growth,0.4019326805362587
2785,NAM,Northern America,US,United States of America,5769577000.0,2.836,3.138,2.9,2.214,4938.0,49196.0,22.47586460472711,Operation,J.58.45.P,0.153713998,0.1365255186400003,J,Information and communication,62,"Computer programming, consultancy and related activities",1.0,8.0,Decent Work and Economic Growth,0.39757022996972335
2790,NAM,Northern America,US,United States of America,30300000000.0,3.02,3.8,2.94,1.714,344074.0,137440.0,24.13441354949473,,,,,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.9151,2.0,Zero Hunger,0.39474302718110105
2790,NAM,Northern America,US,United States of America,30300000000.0,3.02,3.8,2.94,1.714,344074.0,137440.0,24.13441354949473,,,,,G,Wholesale And Retail Trade,47,Retail trade,0.0849,2.0,Zero Hunger,0.39474302718110105
2805,NAM,Northern America,US,United States of America,840400000.0,3.376,3.94,2.981,2.833,36538.0,65205.0,20.54938852812503,,,,,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.8059,3.0,Good Health and Wellbeing,1.0
2805,NAM,Northern America,US,United States of America,840400000.0,3.376,3.94,2.981,2.833,36538.0,65205.0,20.54938852812503,,,,,C,Manufacturing,24,Manufacture of basic metals,0.1941,3.0,Good Health and Wellbeing,1.0
2807,WEU,Western Europe,MT,Malta,435800000.0,4.006,4.699,3.309,3.595,84709.0,1537.0,19.892693982769423,Transportation,H.50.73.B,-0.082491969,-0.082491969,N,"Professional, Scientific And Technical Activities",79,"Travel agency, tour operator and other reservation service and related activities",0.175080312,4.0,Quality Education,0.21018465353558147
2807,WEU,Western Europe,MT,Malta,435800000.0,4.006,4.699,3.309,3.595,84709.0,1537.0,19.892693982769423,Transportation,H.50.73.B,-0.082491969,-0.082491969,H,Transportation And Storage,50,Water transport,0.824919688,8.0,Decent Work and Economic Growth,0.40235877531033204
2827,NAM,Northern America,US,United States of America,17700000000.0,2.629,3.093,2.85,1.529,17636.0,120793.0,23.59683047658269,,,,,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.271102203,3.0,Good Health and Wellbeing,0.40166184998892873
2827,NAM,Northern America,US,United States of America,17700000000.0,2.629,3.093,2.85,1.529,17636.0,120793.0,23.59683047658269,,,,,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.364448898,9.0,"Industry, Innovation and Infrastructure",0.8051574663354454
2827,NAM,Northern America,US,United States of America,17700000000.0,2.629,3.093,2.85,1.529,17636.0,120793.0,23.59683047658269,,,,,J,Information and communication,58,Publishing activities,0.364448898,9.0,"Industry, Innovation and Infrastructure",0.5985660426517533
2862,NAM,Northern America,US,United States of America,203366562.0,3.039,3.258,2.9,2.81,6.11,1.76,19.13052063770134,,,,,K,Financial and insurance activities,66,Activities auxiliary to financial services and insurance activities,0.479867788,3.0,Good Health and Wellbeing,0.5381174996363233
2862,NAM,Northern America,US,United States of America,203366562.0,3.039,3.258,2.9,2.81,6.11,1.76,19.13052063770134,,,,,J,Information and communication,58,Publishing activities,0.311598558,9.0,"Industry, Innovation and Infrastructure",0.5666486801263687
2862,NAM,Northern America,US,United States of America,203366562.0,3.039,3.258,2.9,2.81,6.11,1.76,19.13052063770134,,,,,J,Information and communication,63,Information service activities,0.208533654,9.0,"Industry, Innovation and Infrastructure",0.5666486801263687
2865,NAM,Northern America,US,United States of America,264700000.0,3.483,3.9,3.0,3.31,252.0,29030.0,19.394107670975192,Raw materials,C.32.41.B,-0.1,-0.1,C,Manufacturing,22,Manufacture of rubber and plastic products,1.0,3.0,Good Health and Wellbeing,0.6139335926413083
2876,NAM,Northern America,US,United States of America,4655600000.0,2.842,3.75,2.181,2.0,68712.0,77715.0,22.26133663324689,Other,ENVIB025,-0.25,-0.25,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,
2889,WEU,Western Europe,NL,Netherlands,856263000.0,3.388,3.9,3.5,2.333,36217.0,67558.0,20.568088131075072,,,,,I,Accommodation And Food Service Activities,55,Accommodation,1.0,9.0,"Industry, Innovation and Infrastructure",0.4051333492906414
2897,NAM,Northern America,US,United States of America,4160300000.0,3.141,4.036,3.046,1.643,19844.0,53514.0,22.14885302424437,,,,,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.670039902,3.0,Good Health and Wellbeing,0.8091175322161761
2897,NAM,Northern America,US,United States of America,4160300000.0,3.141,4.036,3.046,1.643,19844.0,53514.0,22.14885302424437,,,,,C,Manufacturing,32,Other manufacturing,0.329960098,3.0,Good Health and Wellbeing,0.8091175322161761
2901,NAM,Northern America,US,United States of America,3874140000.0,2.757,2.745,3.108,2.357,71217.0,266271.0,22.07758953989465,Operation,MTH004,-0.75,-0.75,C,Manufacturing,22,Manufacture of rubber and plastic products,1.0,3.0,Good Health and Wellbeing,0.3940035909650787
2901,NAM,Northern America,US,United States of America,3874140000.0,2.757,2.745,3.108,2.357,71217.0,266271.0,22.07758953989465,Raw materials,C.22.34.B,-0.75,-0.75,C,Manufacturing,22,Manufacture of rubber and plastic products,1.0,3.0,Good Health and Wellbeing,0.38096589628121685
2918,NAM,Northern America,US,United States of America,1450000000.0,2.955,3.36,2.707,2.524,259057.0,148507.0,21.09482939406855,,,,,C,Manufacturing,23,Manufacture of other non-metallic mineral products,1.0,3.0,Good Health and Wellbeing,0.7872292786770722
2920,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,549000000.0,2.924,3.75,1.9,2.667,3217.0,12858.0,20.1236090012953,,,,,R,Human Health And Social Work Activities,93,Sports activities and amusement and recreation activities,1.0,3.0,Good Health and Wellbeing,
2925,NAM,Northern America,US,United States of America,154000000000.0,3.07,3.516,2.814,2.571,9998.0,54646.0,25.760218439366533,,,,,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",0.960168573,9.0,"Industry, Innovation and Infrastructure",0.4060092962214415
2925,NAM,Northern America,US,United States of America,154000000000.0,3.07,3.516,2.814,2.571,9998.0,54646.0,25.760218439366533,,,,,Q,Education,86,Human health activities,0.039831427,3.0,Good Health and Wellbeing,1.0
2929,NAM,Northern America,US,United States of America,1120000000.0,2.984,3.1,2.935,2.833,18.88,126.0,20.83659452314627,Transportation,M.70.4.P,0.1,0.1,M,"Professional, scientific and technical activities",69,Legal and accounting activities,1.0,12.0,Responsible Consumption and Production,0.6155214563204364
2944,NAM,Northern America,US,United States of America,583000000.0,2.851,3.0,2.9,2.524,92.0,432.0,20.18369774603003,Transportation,M.70.5.P,0.25,0.25,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,1.0,12.0,Responsible Consumption and Production,0.6096768599047377
2944,NAM,Northern America,US,United States of America,583000000.0,2.851,3.0,2.9,2.524,92.0,432.0,20.18369774603003,End-use,M.74.2.B,-0.1,-0.1,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,1.0,3.0,Good Health and Wellbeing,0.6259534326810766
2951,NAM,Northern America,US,United States of America,1576551000.0,1.803,1.0,3.0,1.81,375.0,574.0,21.17850538720316,,,,,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,1.0,7.0,Affordable and Clean Energy,
2953,NAM,Northern America,US,United States of America,648407000.0,3.029,3.867,2.986,1.571,21400.0,3600.0,20.290029145114826,,,,,C,Manufacturing,26,"Manufacture of computer, electronic and optical products",1.0,3.0,Good Health and Wellbeing,1.0
2957,NAM,Northern America,US,United States of America,514711000.0,2.907,3.0,2.65,3.048,378.0,11430.0,20.059116138010268,Operation,MTH002,-0.1,-0.1,J,Information and communication,62,"Computer programming, consultancy and related activities",0.178016401,9.0,"Industry, Innovation and Infrastructure",
2957,NAM,Northern America,US,United States of America,514711000.0,2.907,3.0,2.65,3.048,378.0,11430.0,20.059116138010268,Operation,MTH002,-0.1,-0.1,J,Information and communication,58,Publishing activities,0.821983599,9.0,"Industry, Innovation and Infrastructure",
2977,NAM,Northern America,US,United States of America,721900000.0,2.845,3.633,2.049,2.381,404.0,7644.0,20.397397184494626,,,,,M,"Professional, scientific and technical activities",72,Scientific research and development,0.265479983,3.0,Good Health and Wellbeing,
2977,NAM,Northern America,US,United States of America,721900000.0,2.845,3.633,2.049,2.381,404.0,7644.0,20.397397184494626,,,,,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.265479983,3.0,Good Health and Wellbeing,
2977,NAM,Northern America,US,United States of America,721900000.0,2.845,3.633,2.049,2.381,404.0,7644.0,20.397397184494626,,,,,M,"Professional, scientific and technical activities",73,"Activities of advertising, market research and public relations",0.234520017,3.0,Good Health and Wellbeing,
2977,NAM,Northern America,US,United States of America,721900000.0,2.845,3.633,2.049,2.381,404.0,7644.0,20.397397184494626,,,,,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.234520017,3.0,Good Health and Wellbeing,
2998,NAM,Northern America,US,United States of America,5152500000.0,2.628,3.364,2.379,1.6,285855.0,188735.0,22.36274787092297,Other,ENVIB025,-0.701411936,-0.6950538361599999,C,Manufacturing,11,Manufacture of beverages,1.0,6.0,Clean Water and Sanitation,
3003,NAM,Northern America,US,United States of America,6730000000.0,3.249,3.25,3.355,3.119,1919.0,18408.0,22.62984098075163,,,,,O,Administrative And Support Service Activities,84,Public administration and defence; compulsory social security,1.0,12.0,Responsible Consumption and Production,0.810199269804188
3005,NAM,Northern America,US,United States of America,1178166000.0,3.109,4.0,2.159,2.643,14557.0,49401.0,20.88722482990489,,,,,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,
3035,NAM,Northern America,US,United States of America,1186077000.0,3.558,4.875,3.0,1.857,559769.0,310903.0,20.893917060372253,,,,,B,Mining And Quarrying,6,Extraction of crude petroleum and natural gas,0.333333333,2.0,Zero Hunger,0.3983353521819667
3035,NAM,Northern America,US,United States of America,1186077000.0,3.558,4.875,3.0,1.857,559769.0,310903.0,20.893917060372253,,,,,D,"Electricity, Gas, Steam And Air Conditioning Supply",35,"Electricity, gas, steam and air conditioning supply",0.333333333,2.0,Zero Hunger,0.4
3035,NAM,Northern America,US,United States of America,1186077000.0,3.558,4.875,3.0,1.857,559769.0,310903.0,20.893917060372253,,,,,H,Transportation And Storage,49,Land transport and transport via pipelines,0.333333333,2.0,Zero Hunger,0.39839005441919
3036,NAM,Northern America,US,United States of America,1610000000.0,3.692,4.5,3.235,2.786,6409.88,17366.52,21.1995000165639,,,,,M,"Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",0.632629108,3.0,Good Health and Wellbeing,0.7808652495024268
3036,NAM,Northern America,US,United States of America,1610000000.0,3.692,4.5,3.235,2.786,6409.88,17366.52,21.1995000165639,,,,,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,0.183685446,3.0,Good Health and Wellbeing,0.7808652495024268
3036,NAM,Northern America,US,United States of America,1610000000.0,3.692,4.5,3.235,2.786,6409.88,17366.52,21.1995000165639,,,,,C,Manufacturing,30,Manufacture of other transport equipment,0.183685446,3.0,Good Health and Wellbeing,0.8017598412053512
3042,WEU,Western Europe,FR,France,1950000000.0,2.933,3.503,2.0,3.024,2682.0,2164.0,21.391095210034887,Other,ENVIB010,-0.1,-0.1,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",1.0,9.0,"Industry, Innovation and Infrastructure",
3042,WEU,Western Europe,FR,France,1950000000.0,2.933,3.503,2.0,3.024,2682.0,2164.0,21.391095210034887,Other,ENVIB025,-0.25,-0.25,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",1.0,9.0,"Industry, Innovation and Infrastructure",
3048,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2955207000.0,3.13,3.25,2.8,3.31,17835.0,628.0,21.80683453645084,,,,,N,"Professional, Scientific And Technical Activities",81,Services to buildings and landscape activities,1.0,3.0,Good Health and Wellbeing,0.4099981532711203
3053,NAM,Northern America,US,United States of America,4301200000.0,3.054,3.758,2.995,1.857,67853.0,13816.0,22.182159890713137,Other,ENVIB010,-0.332964806,-0.332964806,G,Wholesale And Retail Trade,47,Retail trade,0.48230043,8.0,Decent Work and Economic Growth,0.8253730744897047
3053,NAM,Northern America,US,United States of America,4301200000.0,3.054,3.758,2.995,1.857,67853.0,13816.0,22.182159890713137,Other,ENVIB010,-0.332964806,-0.332964806,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.51769957,8.0,Decent Work and Economic Growth,0.8253730744897047
3086,NAM,Northern America,US,United States of America,288945000.0,2.77,4.0,1.922,1.571,1548.82,1992.79,19.48174692000737,,,,,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.999681425,3.0,Good Health and Wellbeing,
3086,NAM,Northern America,US,United States of America,288945000.0,2.77,4.0,1.922,1.571,1548.82,1992.79,19.48174692000737,,,,,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.000318575,3.0,Good Health and Wellbeing,
3102,NAM,Northern America,US,United States of America,555124000.0,2.403,2.884,1.9,2.143,291.0,1086.0,20.13470207198024,Operation,J.58.101.B,-0.25,-0.25,J,Information and communication,58,Publishing activities,0.5,4.0,Quality Education,
3102,NAM,Northern America,US,United States of America,555124000.0,2.403,2.884,1.9,2.143,291.0,1086.0,20.13470207198024,Operation,J.58.101.B,-0.25,-0.25,P,Public Administration And Defence; Compulsory Social Security,85,Education,0.5,4.0,Quality Education,
3114,NAM,Northern America,US,United States of America,965617000.0,2.895,2.75,3.125,2.881,27859.0,1082.0,20.688277834262028,Raw materials,C.28.94.P,0.25,0.25,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.333333333,12.0,Responsible Consumption and Production,0.5692520424837337
3114,NAM,Northern America,US,United States of America,965617000.0,2.895,2.75,3.125,2.881,27859.0,1082.0,20.688277834262028,Raw materials,C.28.94.P,0.25,0.25,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.333333333,6.0,Clean Water and Sanitation,0.21861838344866824
3114,NAM,Northern America,US,United States of America,965617000.0,2.895,2.75,3.125,2.881,27859.0,1082.0,20.688277834262028,Raw materials,C.28.94.P,0.25,0.25,N,"Professional, Scientific And Technical Activities",77,Rental and leasing activities,0.333333333,12.0,Responsible Consumption and Production,0.7822109924167213
3115,NAM,Northern America,US,United States of America,860205000.0,2.794,3.2,3.0,1.814,294.0,1178.0,20.57268129206125,Operation,J.58.20.P,0.1,0.1,N,"Professional, Scientific And Technical Activities",78,Employment activities,1.0,12.0,Responsible Consumption and Production,0.7953389200129967
3148,WEU,Western Europe,FR,France,1360000000.0,3.143,3.939,2.346,2.667,65556.0,203288.0,21.030750537429665,,,,,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.6136,3.0,Good Health and Wellbeing,
3148,WEU,Western Europe,FR,France,1360000000.0,3.143,3.939,2.346,2.667,65556.0,203288.0,21.030750537429665,,,,,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.3864,3.0,Good Health and Wellbeing,
3157,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2476130000.0,3.179,3.645,2.925,2.643,13060.0,10380.0,21.6299626948331,Manufacturing,G.47.44.B,-0.074713,-0.074713,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.420139896,3.0,Good Health and Wellbeing,0.6145709954560505
