entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_activities,avg_env_score_adjustment,has_activity,revenue_x_environmental_score,revenue_x_governance_score,E_x_S,S_x_G,country_ts2_per_revenue,target_scope_1_log,target_scope_2_log,sector_avg_scope2_log,sector_median_scope2_log,country_avg_scope2_log,country_avg_scope2_per_revenue,country_avg_esg,rev_x_env,rev_x_gov,env_x_gov,esg_sum,sector1_x_country,ESG_Comp_1,ESG_Comp_2
2807,WEU,Western Europe,MT,Malta,435800000.0,4.006,4.699,3.309,3.595,84709.0,1537.0,19.892693982769423,Transportation,H.50.73.B,-0.082491969,-0.082491969,N,"Professional, Scientific And Technical Activities",79,"Travel agency, tour operator and other reservation service and related activities",0.175080312,4.0,Quality Education,-0.221680543796178,-0.2836104883394523,-0.3751753428880303,2.4824213143403813,0.9656580618240852,0.4540233788915686,0.3430085653457417,0.6323478039479782,-0.494754861138605,-0.3609011829023497,2,-0.082491969,1,2047824200.0,1566701000.0,15.548991,11.895855,3.5268471776044056e-06,11.346988937425596,7.338238150065589,7.338238150065589,7.338238150065589,7.338238150065589,3.5268471776044056e-06,4.699,2047824200.0,1566701000.0,16.892905,11.603,-7.818334002173602e-07,-4192582624.680654,-1.473990444049893
2827,NAM,Northern America,US,United States of America,17700000000.0,2.629,3.093,2.85,1.529,17636.0,120793.0,23.59683047658269,Operation,MTH002,-0.1,-0.1,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.271102203,3.0,Good Health and Wellbeing,-0.1652991646782392,-0.1772353911999986,-0.1264505004787983,-0.1223170841439589,-0.202676192098527,-0.0859884463222152,-0.1675183060417594,0.2121101171386616,0.07431563012871,-0.3404197391107049,3,-0.1,1,54746100000.0,27063300000.0,8.81505,4.35765,4.5487802618851305e-05,9.777754247070364,11.70184189437514,7.638885374683636,7.745474273970921,9.558663510576434,1.3481632512183627e-05,3.565965986394558,54746100000.0,27063300000.0,4.729197,7.4719999999999995,-7.519095775944743e-06,13071617375.319347,0.4642210890331729
2862,NAM,Northern America,US,United States of America,203366562.0,3.039,3.258,2.9,2.81,6.11,1.76,19.13052063770134,Operation,MTH002,-0.1,-0.1,K,Financial and insurance activities,66,Activities auxiliary to financial services and insurance activities,0.479867788,3.0,Good Health and Wellbeing,-0.2049051258715594,-0.2245618741182518,-0.1227934996637416,-0.1661015682795067,-0.4012998811127758,0.1247848955001227,-0.2798051256654681,0.3532066396263936,-0.0843918023245434,-0.538214106965572,3,-0.1,1,662568258.996,571460039.22,9.4482,8.149,4.5487802618851305e-05,1.9615022438151493,1.015230679729059,6.657729701238671,7.454141078146678,9.558663510576434,1.3481632512183627e-05,3.565965986394558,662568258.996,571460039.22,9.15498,8.968,-9.320683921236376e-06,-4425016062.680655,0.0916866213947549
2865,NAM,Northern America,US,United States of America,264700000.0,3.483,3.9,3.0,3.31,252.0,29030.0,19.394107670975192,Raw materials,C.32.41.B,-0.1,-0.1,C,Manufacturing,22,Manufacture of rubber and plastic products,1.0,3.0,Good Health and Wellbeing,-0.2084963460359305,-0.1030856672992084,-0.1428804597140813,-0.314341638042162,0.0875718474352262,-0.0956935698482329,-0.3042402217754854,-0.1239783493714071,-0.4526556025442932,-0.6557602607137941,1,-0.1,1,1032330000.0,876157000.0,11.7,9.93,4.5487802618851305e-05,5.53338948872752,10.276119503549053,11.576033777882154,11.470181003859555,9.558663510576434,1.3481632512183627e-05,3.565965986394558,1032330000.0,876157000.0,12.909,10.21,-9.484040635234128e-06,-4363682624.680655,-0.5940666925965569
2876,NAM,Northern America,US,United States of America,4655600000.0,2.842,3.75,2.181,2.0,68712.0,77715.0,22.26133663324689,Other,ENVIB025,-0.25,-0.25,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.25,1,17458500000.0,9311200000.0,8.17875,4.362,4.5487802618851305e-05,11.13769368883882,11.260816435363004,8.692736115246955,8.480201539915154,9.558663510576434,1.3481632512183627e-05,3.565965986394558,17458500000.0,9311200000.0,7.5,7.931,-9.193067720836619e-06,27217375.319348156,-0.03298163602503982
2889,WEU,Western Europe,NL,Netherlands,856263000.0,3.388,3.9,3.5,2.333,36217.0,67558.0,20.568088131075072,Operation,MTH002,-0.1,-0.1,I,Accommodation And Food Service Activities,55,Accommodation,1.0,9.0,"Industry, Innovation and Infrastructure",-0.2477096924261609,-0.3021283490386175,-0.511588156308952,4.490464666412524,0.93403184092149,0.0220976581748257,0.6862292892913916,0.1489092420085093,-0.2601414780261863,0.0685287810370896,1,-0.1,1,3339425700.0,1997661579.0,13.65,8.165500000000002,2.870823443040889e-05,10.497311511801287,11.120756569154404,11.467454821592321,11.515295420396779,8.69614039755072,2.2134828802156627e-05,3.276884615384615,3339425700.0,1997661579.0000002,9.098700000000001,9.733,-7.111307920854709e-06,-3772119624.6806507,-0.6580347871019009
2897,NAM,Northern America,US,United States of America,4160300000.0,3.141,4.036,3.046,1.643,19844.0,53514.0,22.14885302424437,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.670039902,3.0,Good Health and Wellbeing,-0.2095798220610133,-0.0568647369652749,-0.2114195141156493,-0.1517271060995106,0.3725045628940376,-0.1170236458650003,-0.7430097437871258,-0.8560180681324039,0.1818585237922092,0.5908337779045721,2,-0.1,1,16790970799.999998,6835372900.0,12.293656,5.004578,4.5487802618851305e-05,9.895707365217168,10.887717267418475,8.75505619341313,9.022087625056667,9.558663510576434,1.3481632512183627e-05,3.565965986394558,16790970799.999998,6835372900.0,6.631148,8.725,-9.533325578805352e-06,-468082624.6806499,-0.5527767750254358
2901,NAM,Northern America,US,United States of America,3874140000.0,2.757,2.745,3.108,2.357,71217.0,266271.0,22.07758953989465,Raw materials,C.22.34.B,-0.75,-0.75,C,Manufacturing,22,Manufacture of rubber and plastic products,1.0,3.0,Good Health and Wellbeing,-0.3251262721640776,-0.1328563621248787,-0.2605816396527363,-0.6040067694572119,0.2348364670623819,-0.1806738605071802,-0.5756696184562233,-0.2750510618751569,-0.8768915693468903,-1.2671585847410487,2,-0.75,1,10634514300.0,9131347980.0,8.531460000000001,7.325556000000001,4.5487802618851305e-05,11.173500874438025,12.492273621700155,11.576033777882154,11.470181003859555,9.558663510576434,1.3481632512183627e-05,3.565965986394558,10634514300.0,9131347980.0,6.469965000000001,8.21,-1.478927969440249e-05,-754242624.6806529,0.5653871642519657
2918,NAM,Northern America,US,United States of America,1450000000.0,2.955,3.36,2.707,2.524,259057.0,148507.0,21.09482939406855,Operation,MTH002,-0.1,-0.1,C,Manufacturing,23,Manufacture of other non-metallic mineral products,1.0,3.0,Good Health and Wellbeing,-0.286194610521069,0.9706054361742308,-0.1373146281670771,-0.1462159894678507,-0.315746492030327,-0.1801746643547208,-0.438731040785384,-0.2608407876850742,-0.494056814971385,-0.6097224932606071,1,-0.1,1,4872000000.0,3659800000.0,9.09552,6.832468,4.5487802618851305e-05,12.464807253835192,11.908394107827716,10.635062661770421,10.694476088202261,9.558663510576434,1.3481632512183627e-05,3.565965986394558,4872000000.0,3659800000.0,8.48064,8.591000000000001,-1.301836395396141e-05,-3178382624.6806526,0.09357035584787897
2920,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,549000000.0,2.924,3.75,1.9,2.667,3217.0,12858.0,20.1236090012953,Manufacturing,C.11.2.B,-0.1,-0.1,R,Human Health And Social Work Activities,93,Sports activities and amusement and recreation activities,1.0,3.0,Good Health and Wellbeing,-0.2402488645421887,-0.2823750733723182,-0.3165502914095665,0.7513106053580666,-0.7469539331810958,-0.6194024719951653,-1.553737231637513,-2.7635759297559304,5.808652929394587,1.3076678642638175,1,-0.1,1,2058750000.0,1464183000.0,7.125,5.0673,9.190606958410844e-06,8.076515327552329,9.46179923427044,7.881628780172643,9.46179923427044,7.839892076213068,9.367221878971305e-06,3.5126612903225807,2058750000.0,1464183000.0,10.001249999999999,8.317,-2.2080328862117438e-06,-4079382624.680653,-0.024453595835003054
2925,NAM,Northern America,US,United States of America,154000000000.0,3.07,3.516,2.814,2.571,9998.0,54646.0,25.760218439366533,Operation,MTH002,-0.1,-0.1,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",0.960168573,9.0,"Industry, Innovation and Infrastructure",-0.2014995112672822,-0.1796270334879531,-0.140355921027095,-0.320599256844203,0.3726266609977455,0.0248849016727751,0.0082629430838238,0.0493003563307553,-0.0665963813736789,-0.1216205856793095,2,-0.1,1,541464000000.0,395934000000.0,9.894024,7.234794000000001,4.5487802618851305e-05,9.21024036697585,10.908649597312916,7.58508690884986,6.75640209190669,9.558663510576434,1.3481632512183627e-05,3.565965986394558,541464000000.0,395934000000.0,9.039636,8.901,-9.165769996321137e-06,149371617375.31937,0.5348869231975923
2929,NAM,Northern America,US,United States of America,1120000000.0,2.984,3.1,2.935,2.833,18.88,126.0,20.83659452314627,Transportation,M.70.4.P,0.1,0.1,M,"Professional, scientific and technical activities",69,Legal and accounting activities,1.0,12.0,Responsible Consumption and Production,-0.2032158082768041,-0.2055069072048429,-0.115843770267205,-0.0573041007182991,-0.3183696792350444,-0.1123443576713316,-0.1856496535321967,0.0110093291582185,0.2607715671978575,-0.3322015737870409,1,0.1,1,3472000000.0,3172960000.0,9.0985,8.314855000000001,4.5487802618851305e-05,2.989714201228428,4.844187086458591,4.844187086458591,4.844187086458591,9.558663510576434,1.3481632512183627e-05,3.565965986394558,3472000000.0,3172960000.0,8.782300000000001,8.868,-9.243840575925594e-06,-3508382624.680653,0.22990076786411798
2944,NAM,Northern America,US,United States of America,583000000.0,2.851,3.0,2.9,2.524,92.0,432.0,20.18369774603003,Transportation,M.70.5.P,0.25,0.25,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,1.0,12.0,Responsible Consumption and Production,-0.2190725833036139,-0.2993190477117184,-0.2531205313122146,0.1616844702243845,-0.4988391034766935,-0.3232221324959324,-0.2050292346993344,-0.443214923798827,1.444444052583138,-0.3979212747709634,2,0.075,1,1749000000.0,1471492000.0,8.7,7.319599999999999,4.5487802618851305e-05,4.532599493153256,6.07073772800249,7.638885374683636,7.745474273970921,9.558663510576434,1.3481632512183627e-05,3.565965986394558,1749000000.0,1471492000.0,7.572,8.424,-9.965130428516649e-06,-4045382624.6806517,0.364255864777918
2951,NAM,Northern America,US,United States of America,1576551000.0,1.803,1.0,3.0,1.81,375.0,574.0,21.17850538720316,Disposal ,Q.86.1.P,0.03242468,0.03242468,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,1.0,7.0,Affordable and Clean Energy,-0.2364017334684724,-0.0761511880898841,-0.1996293578564358,0.0863300049704211,-0.341867064524372,-0.3185069608261972,-1.1029830262366438,-1.2233197470640884,0.179628186079148,0.760898102673661,1,0.03242468,1,1576551000.0,2853557310.0,3.0,5.43,4.5487802618851305e-05,5.929589143389895,6.354370040797351,8.75505619341313,9.022087625056667,9.558663510576434,1.3481632512183627e-05,3.565965986394558,1576551000.0,2853557310.0,1.81,5.8100000000000005,-1.0753395390768166e-05,-3051831624.6806517,2.284635756213467
2953,NAM,Northern America,US,United States of America,648407000.0,3.029,3.867,2.986,1.571,21400.0,3600.0,20.290029145114826,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,26,"Manufacture of computer, electronic and optical products",1.0,3.0,Good Health and Wellbeing,1.8508807472894344,-0.0160210741080923,-0.0511701356039419,-0.171767134393922,-0.1365476689855811,-0.1816261677989803,0.2674025019678143,-0.0095410014429532,0.1226768297621894,-0.1647093057643618,1,-0.1,1,2507389869.0,1018647397.0,11.546862,4.691006,4.5487802618851305e-05,9.97119292889014,8.188966863648876,8.811255964848684,8.489541878270675,9.558663510576434,1.3481632512183627e-05,3.565965986394558,2507389869.0,1018647397.0,6.075057,8.424,8.419249810373379e-05,-3979975624.6806483,-0.3815491111679543
2957,NAM,Northern America,US,United States of America,514711000.0,2.907,3.0,2.65,3.048,378.0,11430.0,20.059116138010268,Operation,MTH002,-0.1,-0.1,J,Information and communication,62,"Computer programming, consultancy and related activities",0.178016401,9.0,"Industry, Innovation and Infrastructure",-0.1830228256766214,-0.2003917173489278,-0.0968447077310989,-0.1493652105532837,-0.2752994850061928,-0.0429785716608535,-0.2071641396451408,0.497317763999448,-0.0578138157478057,-0.4343542285104056,2,-0.1,1,1544133000.0,1568839128.0,7.949999999999999,8.0772,4.5487802618851305e-05,5.937536205082426,9.344084242025778,7.326217478249711,7.869793956908094,9.558663510576434,1.3481632512183627e-05,3.565965986394558,1544133000.0,1568839128.0,9.144,8.698,-8.325306169122584e-06,-4113671624.680655,0.3935965767676571
2977,NAM,Northern America,US,United States of America,721900000.0,2.845,3.633,2.049,2.381,404.0,7644.0,20.397397184494626,Operation,MTH002,-0.1,-0.1,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.234520017,3.0,Good Health and Wellbeing,-0.2346052202252138,-0.2549165599341212,-0.2379848021365002,-0.5229839526167452,-0.3940805017832812,-0.9638720779098224,2.640502076407523,-0.6970858156590669,0.4512258628740215,0.2130401344544555,4,-0.1,1,2622662700.0,1718843899.9999998,7.444017,4.878669,4.5487802618851305e-05,6.003887067106539,8.941807118363164,7.638885374683636,7.745474273970921,9.558663510576434,1.3481632512183627e-05,3.565965986394558,2622662700.0,1718843899.9999998,8.650172999999999,8.063,-1.0671675950956668e-05,-3906482624.680653,0.06577201302079039
2998,NAM,Northern America,US,United States of America,5152500000.0,2.628,3.364,2.379,1.6,285855.0,188735.0,22.36274787092297,Other,ENVIB025,-0.701411936,-0.6950538361599999,C,Manufacturing,11,Manufacture of beverages,1.0,6.0,Clean Water and Sanitation,-0.1802986521228757,-0.1684686521720639,-0.0742740605432247,-0.0815354011936404,-0.2103891601887165,-0.0407077926406211,-0.1311093223433442,0.1175768951819221,-0.1310030233010353,-0.2076128940225514,1,-0.701411936,1,17333010000.0,8244000000.0,8.002956,3.8064,4.5487802618851305e-05,12.563243466501566,12.148104492174948,11.401963760974272,11.401963760974272,9.558663510576434,1.3481632512183627e-05,3.565965986394558,17333010000.0,8244000000.0,5.3824000000000005,7.343,-8.201389500210307e-06,524117375.3193493,0.30640466707986447
3003,NAM,Northern America,US,United States of America,6730000000.0,3.249,3.25,3.355,3.119,1919.0,18408.0,22.629840980751634,Operation,MTH002,-0.1,-0.1,O,Administrative And Support Service Activities,84,Public administration and defence; compulsory social security,1.0,12.0,Responsible Consumption and Production,-0.2153705746328454,-0.1469654528350806,-0.1199201058934201,-0.0887206737270333,-0.2617935091796628,-0.1178374364203693,-0.2428227555950238,-0.0910306206904155,-0.0376436805946687,-0.0787517228142262,1,-0.1,1,21872500000.0,20990870000.0,10.90375,10.464245,4.5487802618851305e-05,7.560080465021827,9.820594954446562,9.909051609708776,9.909051609708776,9.558663510576434,1.3481632512183627e-05,3.565965986394558,21872500000.0,20990870000.0,10.136750000000001,9.724,-9.796734188807456e-06,2101617375.3193457,-0.05517513917758265
3005,NAM,Northern America,US,United States of America,1178166000.0,3.109,4.0,2.159,2.643,14557.0,49401.0,20.88722482990489,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.1,1,4712664000.0,3113892737.9999995,8.636,5.706236999999999,4.5487802618851305e-05,9.585895949678203,10.807746188186444,8.692736115246955,8.480201539915154,9.558663510576434,1.3481632512183627e-05,3.565965986394558,4712664000.0,3113892737.9999995,10.572,8.802,-9.193067720836619e-06,-3450216624.6806526,-0.339530416472398
3035,NAM,Northern America,US,United States of America,1186077000.0,3.558,4.875,3.0,1.857,559769.0,310903.0,20.893917060372253,Operation,MTH002,-0.1,-0.1,B,Mining And Quarrying,6,Extraction of crude petroleum and natural gas,0.333333333,2.0,Zero Hunger,1.8564406951354169,-0.072308175556698,-0.2634499218761639,-0.1102699080308004,2.0379854548688305,0.5685547215409994,-0.361136190894702,0.6165197681568011,-0.0979029759722572,-0.2710992552290952,3,-0.1,1,5782125375.0,2202544989.0,14.625,5.571,4.5487802618851305e-05,13.235281264059404,12.647239461837351,11.433608861231784,12.380647608125296,9.558663510576434,1.3481632512183627e-05,3.565965986394558,5782125375.0,2202544989.0,9.052875,9.732,8.444540791392296e-05,-3442305624.6806498,-1.3589412808126193
3036,NAM,Northern America,US,United States of America,1610000000.0,3.692,4.5,3.235,2.786,6409.88,17366.52,21.1995000165639,Operation,MTH002,-0.1,-0.1,M,"Professional, scientific and technical activities",74,"Other professional, scientific and technical activities",0.632629108,3.0,Good Health and Wellbeing,-0.3163643093207079,0.0852229478743495,0.1020166065198403,-0.9577502253479696,-0.1723589161027483,-1.815745713214887,5.782620450789492,-1.85270207819303,0.5572880860306222,1.7563345780422228,3,-0.1,1,7245000000.0,4485460000.0,14.5575,9.01271,4.5487802618851305e-05,8.765751825983346,9.762357074142592,8.894753590487683,8.894753590487683,9.558663510576434,1.3481632512183627e-05,3.565965986394558,7245000000.0,4485460000.0,12.537,10.520999999999999,-1.4390717258029582e-05,-3018382624.6806526,-1.1763889598183763
3042,WEU,Western Europe,FR,France,1950000000.0,2.933,3.503,2.0,3.024,2682.0,2164.0,21.391095210034887,Other,ENVIB010,-0.1,-0.1,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",1.0,9.0,"Industry, Innovation and Infrastructure",-0.2083152676613466,-0.2067391872440967,-0.2629890405537663,-0.4297076252286084,-0.0899521577093267,-0.1332236540499219,-0.2830917576394167,0.3071770200662471,-0.4928164897105724,-0.6393708600897299,2,-0.175,1,6830850000.0,5896800000.0,7.006,6.048,1.4630044194219064e-05,7.894690850425624,7.68017564043659,8.13810958837859,8.258681496264236,8.555753572198892,8.915957793295588e-06,3.3401162790697674,6830850000.0,5896800000.0,10.593072000000001,8.527000000000001,-3.047661572216074e-06,-2678382624.6806545,0.14417619703524098
