entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_activities,avg_env_score_adjustment,has_activity,revenue_x_environmental_score,revenue_x_governance_score,E_x_S,S_x_G,country_ts2_per_revenue,target_scope_1_log,target_scope_2_log
3606,WEU,Western Europe,FR,France,441000000.0,3.242,3.65,2.575,3.31,138437.0,61295.0,19.90455543567869,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",0.04545,3.0,Good Health and Wellbeing,-0.284131534978172,0.9314670920664878,-0.138740075070806,-0.1515250744499102,-0.3109112506398372,-0.1785836217157612,-0.4542178794866967,-0.2621233433075586,-0.5051108703294387,-0.6254414973942117,2,-0.1,1,1609650000.0,1459710000.0,9.39875,8.52325,1.4630044194219064e-05,11.83817785095322,11.023469866940433
2581,NAM,Northern America,US,United States of America,5501907000.0,2.89,3.523,2.959,1.667,104515.0,8991.0,22.42836059654331,Raw materials,C.32.34.B,-0.5,-0.5,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",1.0,8.0,Decent Work and Economic Growth,-0.1500908437845649,-0.1400270798588175,-0.1440841601645964,-0.2271920659278601,-0.0748224649506281,-0.0719684666196038,-0.157951291367082,0.1671356915992951,-0.2606180627261344,-0.3418663983881341,1,-0.5,1,19383218361.0,9171678969.0,10.424557,4.932653,4.5487802618851305e-05,11.557095448714705,9.104090572133472
3355,NAM,Northern America,US,United States of America,4573200000.0,2.474,2.947,2.236,1.905,832.0,8770.0,22.243479015850752,Operation,MTH002,-0.1,-0.1,J,Information and communication,63,Information service activities,0.944625407,8.0,Decent Work and Economic Growth,-0.2195149684677926,-0.2823893475760353,-0.177837676340596,-0.2126955999778015,-0.7040217811278884,0.219110277134701,-0.5355462662643177,0.2838652658367323,0.123481613631009,-0.8290166934130632,2,-0.1,1,13477220400.0,8711946000.0,6.589492000000001,4.259580000000001,4.5487802618851305e-05,6.725033642166843,9.079206103951382
3665,NAM,Northern America,US,United States of America,4300000000.0,3.149,3.0,3.0,3.595,1034.0,6364.095,22.181880859878486,Operation,MTH002,-0.1,-0.1,J,Information and communication,58,Publishing activities,1.0,9.0,"Industry, Innovation and Infrastructure",-0.1878194664882234,-0.2076881689171545,-0.0993701485199847,-0.1593879601672233,-0.27355718927758,-0.0397704730539486,-0.2132360675888908,0.5696362370311673,-0.0621378570808254,-0.4277003752184117,1,-0.1,1,12900000000.0,15458500000.0,9.0,10.785,4.5487802618851305e-05,6.942156705699469,8.758584436253258
3179,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,693000000.0,3.134,3.633,2.992,2.405,81.0,636.0,20.35654055859717,Operation,I.55.06.B,-0.1,-0.1,J,Information and communication,58,Publishing activities,0.033478894,3.0,Good Health and Wellbeing,-0.25228372575819,-0.2924736850058635,-0.3116343828473067,1.6032911995074577,0.5427659396018899,0.244924469961788,0.0891424398948374,0.764991937716731,-0.598188963416807,-0.6441451450917914,2,-0.1,1,2517669000.0,1666664999.9999998,10.869936,7.195759999999999,9.190606958410844e-06,4.406719247264253,6.456769655572163
3669,ANZ,Australia and New Zealand,NZ,New Zealand,475078000.0,2.531,3.04,2.11,2.119,176.0,3161.0,19.97898956114908,Operation,MTH002,-0.1,-0.1,J,Information and communication,61,Telecommunications,0.574610998,11.0,Sustainable Cities and Communities,-0.1105747885816789,-0.157420711874681,-0.0897317383985499,-0.1373161207574375,0.0428116051208129,0.0501432258784275,-0.3915495690129766,0.206411291716708,0.0696918795189316,-0.4843406816204136,4,-0.1,1,1444237120.0,1006690282.0,6.4144,4.47109,6.65364424368209e-06,5.176149732573829,8.058960017769417
3618,NAM,Northern America,US,United States of America,3750000000.0,3.093,4.0,3.0,1.571,56535.0,110884.0,22.0450216771954,Operation,MTH002,-0.1,-0.1,I,Accommodation And Food Service Activities,55,Accommodation,1.0,9.0,"Industry, Innovation and Infrastructure",-0.2477096924261609,-0.3021283490386175,-0.511588156308952,4.490464666412524,0.93403184092149,0.0220976581748257,0.6862292892913916,0.1489092420085093,-0.2601414780261863,0.0685287810370896,1,-0.1,1,15000000000.0,5891250000.0,12.0,4.713,4.5487802618851305e-05,10.94263288237069,11.616248907202127
1349,WEU,Western Europe,NL,Netherlands,943000000.0,3.284,3.895,3.0,2.524,2071.0,4120.0,20.66457684165817,Operation,MTH002,-0.2,-0.2,H,Transportation And Storage,52,"Warehousing, storage and support activities for transportation",1.0,8.0,Decent Work and Economic Growth,-0.2078015942121172,-0.1994915863705383,-0.1181321286560803,-0.0990827641749496,-0.3597932774012607,0.0689668263018015,-0.0608007562193895,0.7851468187603189,0.0468467866561118,-0.0330270811724367,1,-0.2,1,3672985000.0,2380132000.0,11.685,7.572,2.870823443040889e-05,7.636269603379373,8.323851131338817
2774,NAM,Northern America,US,United States of America,66500000000.0,3.805,4.518,3.769,2.571,517000.0,464000.0,24.920467784623256,Operation,MTH002,-0.1,-0.1,C,Manufacturing,30,Manufacture of other transport equipment,0.800658345,2.0,Zero Hunger,-0.3112891817547875,0.7947905234257395,-0.2854278698443305,0.1628285465849905,0.2383729398607125,-0.4027829500396325,-0.2451818953746611,-1.5518820313039705,0.9989165152163152,1.4553122641066565,3,-0.1,1,300447000000.0,170971500000.0,17.028342,9.690099000000002,4.5487802618851305e-05,13.155800087724671,13.047641986378483
10061,WEU,Western Europe,FI,Finland,624900000.0,2.768,2.972,2.901,2.238,35600.0,10600.0,20.253102196499565,Operation,MTH002,-0.1,-0.1,L,Financial And Insurance Activities,68,Real estate activities,1.0,3.0,Good Health and Wellbeing,-0.1954031360460153,-0.2109540108127182,-0.1626408431119979,-0.1186867086979504,-1.1955210052800764,4.935787022053982,1.0195066493710965,-0.6060717901101061,0.1642292857966361,0.3417919443933507,1,-0.1,1,1857202800.0,1398526200.0,8.621772,6.492438,9.665055978216193e-06,10.480129006333248,9.268703615273097
1490,WEU,Western Europe,DE,Germany,2640000000.0,2.502,3.5,1.9,1.429,19929.0,11527.0,21.694044754483425,Operation,MTH002,-0.1,-0.1,Q,Education,86,Human health activities,1.0,3.0,Good Health and Wellbeing,-0.096180654550203,-0.1980924987505,-0.1871355032863524,-0.5323895459756419,-0.1959605297945214,-0.8228773070538269,2.646018514409333,-0.2960054273804793,0.2643134412792402,0.5983653199405953,1,-0.1,1,9240000000.0,3772560000.0,6.65,2.7151,1.1990447633649742e-05,9.89998141320684,9.352534137679358
1807,WEU,Western Europe,NL,Netherlands,2272329000.0,2.347,2.598,2.0,2.31,2071.0,160.0,21.5440711341,Raw materials,C.14.45.B,-0.1,-0.1,G,Wholesale And Retail Trade,47,Retail trade,0.098819757,9.0,"Industry, Innovation and Infrastructure",-0.0014772798317722,-0.1022928383550244,-0.0297189401519137,-0.0467861496434653,-0.1416972427549921,-0.0167082676141805,-0.1341388491125799,0.0145788097220357,0.114126804309879,-0.1429477265781428,2,-0.1,1,5903510742.0,5249079990.0,5.196,4.62,2.870823443040889e-05,7.636269603379373,5.081404364984463
1973,NAM,Northern America,US,United States of America,1920000000.0,3.569,4.25,3.0,3.024,70259.0,70666.0,21.37559102350693,Other,ENVIB010,-0.1,-0.1,R,Human Health And Social Work Activities,93,Sports activities and amusement and recreation activities,0.333333333,3.0,Good Health and Wellbeing,-0.3877176501411869,-0.2666782231087015,-0.6620626760729564,2.9588077544814,-0.291999087028968,-0.8202701141143885,-1.9830883006014004,-3.681008872843439,3.973110259204847,2.654479378513636,3,-0.1,1,8160000000.0,5806080000.0,12.75,9.072,4.5487802618851305e-05,11.159957925819818,11.165733981956048
2756,NAM,Northern America,US,United States of America,4283800000.0,3.051,4.125,2.077,2.286,6151.0,44551.0,22.178106303334754,Other,ENVIB010,-0.1,-0.1,J,Information and communication,61,Telecommunications,1.0,9.0,"Industry, Innovation and Infrastructure",-0.1122858332852737,-0.1128802255283567,-0.0325536421480019,-0.0525562522043147,-0.150824262637837,-0.0190141319591883,-0.1435852824924904,0.0144278019593219,0.1303963870415138,-0.1567845365653566,1,-0.1,1,17670675000.0,9792766800.0,8.567625,4.748022,4.5487802618851305e-05,8.72453251118548,10.704412325269503
1400,WEU,Western Europe,IT,Italy,1700000000.0,2.853,3.045,2.857,2.5,5265.0,3400.0,21.253894088596816,Operation,J.58.94.P,0.1,0.1,J,Information and communication,62,"Computer programming, consultancy and related activities",1.0,16.0,"Peace, Justice and Strong Institutions",-0.2988907469353788,-0.3534719887958511,-0.2051921986763742,-0.2599036841288579,-0.7306478527886323,-0.1519489569376201,-0.4717601167604563,0.4359816108564242,-0.0567039129509643,-1.3065105150818157,3,0.0333333333333333,1,5176500000.0,4250000000.0,8.699565,7.1425,2.691973307029712e-05,8.569026340056254,8.131824785007195
1063,WEU,Western Europe,PT,Portugal,5142600000.0,2.727,2.54,2.203,3.69,31861.0,74807.0,22.36082462529162,Disposal ,Q.86.1.P,0.03242468,0.03242468,J,Information and communication,61,Telecommunications,1.0,9.0,"Industry, Innovation and Infrastructure",-0.1122858332852734,-0.1128802255283581,-0.0325536421480015,-0.0525562522043143,-0.1508242626378357,-0.0190141319591885,-0.1435852824924883,0.014427801959322,0.1303963870415158,-0.1567845365653558,1,0.03242468,1,13062204000.0,18976194000.0,5.595619999999999,8.129069999999999,1.1995906463362357e-05,10.36916935613284,11.222680110115284
3310,WEU,Western Europe,FR,France,1476111000.0,2.836,3.042,2.886,2.405,30793.0,2598.0,21.11267676422656,Other,ENVIB010,-0.1,-0.1,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,1.0,3.0,Good Health and Wellbeing,-0.1693104028868286,-0.1548833184317497,1.0449341255217248,-0.0407481819407158,-0.083351507218154,-0.1051193180347441,0.165320011234327,-0.0502281555267357,-0.0748661684704018,-0.069898500280236,1,-0.1,1,4490329662.0,3550046954.9999995,8.779212,6.94083,1.4630044194219064e-05,10.335075144789863,7.86288203464149
4075,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,193600000.0,3.351,4.358,2.907,2.071,2487.0,3192.0,19.08130473797204,Other,ENVIB010,-0.1,-0.1,H,Transportation And Storage,50,Water transport,0.725142966,8.0,Decent Work and Economic Growth,-0.204244633961546,-0.2515582918298333,-0.2566137843034971,1.9112183386519457,0.6178273624301227,0.8265634413086245,0.3714119767268503,0.4460718229665705,-0.3279332077768892,-0.196695177744712,4,-0.1,1,843708799.9999999,400945600.00000006,12.668705999999998,6.020397000000001,9.190606958410844e-06,7.81923445385907,8.068716192714781
3419,NAM,Northern America,US,United States of America,1850000000.0,3.77,4.804,3.0,2.833,568478.0,3064.0,21.338451476577184,Other,ENVIB010,-0.1,-0.1,D,"Electricity, Gas, Steam And Air Conditioning Supply",35,"Electricity, gas, steam and air conditioning supply",0.4,2.0,Zero Hunger,-0.016570504869283,-0.1832985213549998,-0.2628244966997469,-0.2102360536487552,1.3255005817131362,0.3361097479151893,-0.3327718991164729,0.5120340348935595,-0.1732144156422314,-0.4036187122419044,3,-0.1,1,8887400000.0,5241050000.0,14.412,8.499,4.5487802618851305e-05,13.250719652176471,8.027802848370312
1203,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1630000000.0,2.943,3.15,3.0,2.5,16965.0,2851.0,21.21184585237858,Operation,MTH002,-0.1,-0.1,F,Construction,41,Construction of residential and non-residential buildings,1.0,13.0,Climate Action,-0.2330901554869633,-0.2237885950227476,1.387742986298385,0.1496014268175735,-0.023729440621592,0.0711539710787038,-0.0804968646122546,0.1491135212158762,-0.1301440188430019,-0.1656888286855209,3,-0.1,1,5134500000.0,4075000000.0,9.45,7.5,9.190606958410844e-06,9.73896662036768,7.955775781534187
1744,WEU,Western Europe,FR,France,3620000000.0,1.553,1.079,2.011,1.857,104501.0,15900.0,22.00973986306033,Operation,MTH002,-0.1,-0.1,E,"Water Supply; Sewerage, Waste Management And Remediation Activities",38,"Waste collection, recovery and disposal activities",0.97465,11.0,Sustainable Cities and Communities,-0.1633843475336773,-0.1219454739081206,-0.0216692978314773,-0.0918680032766104,-0.2137297866748844,-0.0906033701694211,-0.3438662844014183,-0.067059217889117,-0.2467655872672799,-0.3080149335258035,4,-0.1,1,3905980000.0,6722340000.0,2.1698690000000003,3.734427,1.4630044194219064e-05,11.55696148895984,9.674137279312395
4030,NAM,Northern America,US,United States of America,3360000000.0,2.605,3.039,2.816,1.571,17927.0,38893.0,21.935206811219143,Operation,MTH002,-0.1,-0.1,J,Information and communication,58,Publishing activities,1.0,8.0,Decent Work and Economic Growth,-0.1878194664882234,-0.2076881689171545,-0.0993701485199847,-0.1593879601672233,-0.27355718927758,-0.0397704730539486,-0.2132360675888908,0.5696362370311673,-0.0621378570808254,-0.4277003752184117,1,-0.1,1,10211040000.0,5278560000.0,8.557824,4.423935999999999,4.5487802618851305e-05,9.794119015480764,10.568595276064828
